,AV_OC_100,AV_OC_150,AV_OC_30,AV_STK_100,AV_STK_150,AV_STK_30,AnonymSite,BIRDFOOD,BUTTLARVFOOD,B_leaf,CSM_pos,CS_SQUARE,Cwr,DATA_SOURCE,DOMIN_CONVERSION,DRAINAGE,EUCLIDEAN_DISTANCE,FERTILITY,Fg1,Fg2,GOOGLE_IMAGE_DATE,HABITAT,INCLUDED,IW,KgSughacovyr,LANDCOVER,MAP_UNIT,MN_OC_100,MN_OC_150,MN_OC_30,MN_STK_100,MN_STK_150,MN_STK_30,MX_OC_100,MX_OC_150,MX_OC_30,MX_STK_100,MX_STK_150,MX_STK_30,NAME,NOTES,N_fix,PERCENT_COVER,PREVIOUS_LAND_USE,Pollen,Precip_1,QUADRAT_ID,SITE_NUMBER,SOILSCAPE,SOLAR_EAST,SOLAR_NORTH,SS_ID,SURVEY_YEAR,Sphag_SPECIES,TEXTsubsoil textureURE_1,TREATMENT,URL,VEG_SPECIES_FINAL,VEG_SPECIES_ORIGINAL,X,Y,avgTemp_1,elev_1,topsoil texture
4546,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,1.0,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,22.59,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,y,16.41579877752354,Arable,Nil,1007.0,32SM5,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SM,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Lotus_corniculatus,Common_bird’s_Foot_Trefoil,186644.0,63197.0,10.67560005187988,0.0,Loamy
4547,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,1.0,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,1.0,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,75.6781545816427,Arable,1.0,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Agrostis_spp,Creeping_Bent,186644.0,63197.0,10.67560005187988,0.0,Loamy
4548,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,335.03,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,1.515716566510398,Arable,Nil,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Chamaenerion_angustifolium,Rose-bay_willow-herb,186644.0,63197.0,10.67560005187988,0.0,Loamy
4549,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,99.5267926383744,Arable,1.0,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Dactylis_glomerata,Cocksfoot,186644.0,63197.0,10.67560005187988,0.0,Loamy
4550,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,1.0,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,9.18958683997628,Arable,1.0,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Holcus_lanatus,Yorkshire_fog,186644.0,63197.0,10.67560005187988,0.0,Loamy
4551,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,1.515716566510398,Arable,Nil,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Rubus_caesius,Dewberry,186644.0,63197.0,10.67560005187988,0.0,Loamy
4552,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,1.0,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,686.23,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,0.25,Arable,Nil,1007.0,32SU1,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Taraxacum_agg,Dandelion,186644.0,63197.0,10.67560005187988,0.0,Loamy
4553,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,335.03,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,1.515716566510398,Arable,Nil,1007.0,32SU2,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Chamaenerion_angustifolium,Rose-bay_willow-herb,186644.0,63197.0,10.67560005187988,0.0,Loamy
4554,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,1.515716566510398,Arable,1.0,1007.0,32SU2,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Dactylis_glomerata,Cocksfoot,186644.0,63197.0,10.67560005187988,0.0,Loamy
4555,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,1507.04,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,9.18958683997628,Arable,Nil,1007.0,32SU2,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Heracleum_sphondylium,Hogweed,186644.0,63197.0,10.67560005187988,0.0,Loamy
4556,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,1.0,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,55.71523605095194,Arable,1.0,1007.0,32SU2,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Holcus_lanatus,Yorkshire_fog,186644.0,63197.0,10.67560005187988,0.0,Loamy
4557,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,55.71523605095194,Arable,1.0,1007.0,32SU3,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Dactylis_glomerata,Cocksfoot,186644.0,63197.0,10.67560005187988,0.0,Loamy
4558,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,1507.04,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,16.41579877752354,Arable,Nil,1007.0,32SU3,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Heracleum_sphondylium,Hogweed,186644.0,63197.0,10.67560005187988,0.0,Loamy
4559,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,335.03,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,1.515716566510398,Arable,Nil,1007.0,32SU4,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Chamaenerion_angustifolium,Rose-bay_willow-herb,186644.0,63197.0,10.67560005187988,0.0,Loamy
4560,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,55.71523605095194,Arable,1.0,1007.0,32SU4,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Dactylis_glomerata,Cocksfoot,186644.0,63197.0,10.67560005187988,0.0,Loamy
4561,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,1.0,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,9.18958683997628,Arable,1.0,1007.0,32SU4,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Holcus_lanatus,Yorkshire_fog,186644.0,63197.0,10.67560005187988,0.0,Loamy
4562,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,1.0,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,686.23,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,0.25,Arable,Nil,1007.0,32SU4,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Taraxacum_agg,Dandelion,186644.0,63197.0,10.67560005187988,0.0,Loamy
4563,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,335.03,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,0.25,Arable,Nil,1007.0,32SU5,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Chamaenerion_angustifolium,Rose-bay_willow-herb,186644.0,63197.0,10.67560005187988,0.0,Loamy
4564,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,1.0,Nil,Nil,Nil,y,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,Nil,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,26.371404464251693,Arable,1.0,1007.0,32SU5,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Dactylis_glomerata,Cocksfoot,186644.0,63197.0,10.67560005187988,0.0,Loamy
4565,0.59,0.09,2.46,2.97,0.17,7.84,SiteH1,Nil,Nil,Nil,Nil,Nil,n,ClarksonWoods,YES,Freely_draining,Nil,Low,Nil,Nil,2009-05-11 00:00:00,Neutral_and_acid_pastures_and_deciduous_woodlands;_acid_communities_such_as_bracken_and_gorse_in_the_uplands,YES,Nil,1507.04,Arable_and_grassland,0541k,0.44,0.07,1.23,2.97,0.0,4.36,0.78,0.1,3.07,4.77,0.59,9.5,GRADE_3,Nil,Nil,39.37267415902147,Arable,Nil,1007.0,32SU5,32.0,Freely_draining_slightly_acid_loamy_soils,Nil,Nil,6.0,2018.0,Nil,clay_loam,SU,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=6,Heracleum_sphondylium,Hogweed,186644.0,63197.0,10.67560005187988,0.0,Loamy
4566,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,Nil,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,Nil,604.0,33A3,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bare_ground,Bare_ground/litter/water/rock/mud,477000.0,247000.0,9.732990264892578,71.0,Loamy
4567,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,60.0,Nil,Nil,604.0,33A3,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bryophyte_spp,Total_bryophyte,477000.0,247000.0,9.732990264892578,71.0,Loamy
4568,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,1.0,1.0,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,1.0,80.01,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,Nil,604.0,33A3,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Cirsium_arvense,Cirsium_arvense,477000.0,247000.0,9.732990264892578,71.0,Loamy
4569,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,55.0,Nil,Nil,604.0,33A3,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Triticum_aestivum,Triticum_aestivum,477000.0,247000.0,9.732990264892578,71.0,Loamy
4570,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,Nil,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,Nil,604.0,33A4,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bare_ground,Bare_ground/litter/water/rock/mud,477000.0,247000.0,9.732990264892578,71.0,Loamy
4571,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,Nil,604.0,33A4,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bryophyte_spp,Total_bryophyte,477000.0,247000.0,9.732990264892578,71.0,Loamy
4572,Nil,Nil,Nil,Nil,Nil,Nil,SiteH2,Nil,Nil,Nil,Nil,333.0,Nil,CountrysideSurvey,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,NO,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Not_identified_to_a_high_enough_taxonomic_resolution,Nil,1.0,Nil,Nil,Nil,33A4,33.0,Nil,Nil,Nil,Nil,2007.0,Nil,Nil,A,Nil,Nil,Sonchus_sp.,477000.0,247000.0,Nil,Nil,Nil
4573,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,70.0,Nil,Nil,604.0,33A4,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Triticum_aestivum,Triticum_aestivum,477000.0,247000.0,9.732990264892578,71.0,Loamy
4574,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,Nil,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,75.0,Nil,Nil,604.0,33A5,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,A,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bare_ground,Bare_ground/litter/water/rock/mud,477000.0,247000.0,9.732990264892578,71.0,Loamy
4575,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,1.0,Nil,1.0,333.0,y,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,1.0,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,1.0,604.0,33IG1,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Agrostis_spp,Agrostis_capillaris,477000.0,247000.0,9.732990264892578,71.0,Loamy
4576,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,1.0,Nil,Nil,333.0,y,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,1.0,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,1.0,604.0,33IG1,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Anthoxanthum_odoratum,Anthoxanthum_odoratum,477000.0,247000.0,9.732990264892578,71.0,Loamy
4577,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,Nil,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,Nil,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,20.0,Nil,Nil,604.0,33IG1,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bare_ground,Bare_ground/litter/water/rock/mud,477000.0,247000.0,9.732990264892578,71.0,Loamy
4578,1.17,1.31,4.28,7.99,7.97,13.16,SiteH2,Nil,Nil,Nil,Nil,333.0,n,CountrysideSurvey,NO,Naturally_wet,11.40175425,Moderate,Nil,Nil,Nil,Wet_flood_meadows_with_wet_carr_woodlands_in_old_river_meanders,YES,Nil,105.23,Grassland_some_arable,0813b,0.91,0.24,4.05,7.99,1.48,12.87,1.69,1.6,5.53,14.26,9.76,14.57,GRADE_3,Nil,Nil,1.0,Nil,Nil,604.0,33IG1,33.0,Loamy_and_clayey_floodplain_soils_with_naturally_high_groundwater,470.0,256.0,20.0,2007.0,Nil,clay,IG,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=20,Bellis_perennis,Bellis_perennis,477000.0,247000.0,9.732990264892578,71.0,Loamy
